pathway,pval,padj,log2err,ES,NES,size,leadingEdge
REACTOME_MET_PROMOTES_CELL_MOTILITY,6.22645651138122e-4,0.005581473796525138,0.47727081536286214,0.5997731882031875,1.8613836132995876,40,
REACTOME_ANTI_INFLAMMATORY_RESPONSE_FAVOURING_LEISHMANIA_PARASITE_INFECTION,1.4662936741965927e-5,2.845748596814552e-4,0.5933254763964051,0.4829061816859279,1.8567686200498048,148,
REACTOME_REGULATED_NECROSIS,3.059498117755086e-4,0.003333470756213162,0.49849310876659025,0.5610163592399273,1.8548333604721894,56,
KEGG_APOPTOSIS,4.954974673730144e-5,7.987898687731095e-4,0.557332238758646,0.5285016004689049,1.854735293683568,83,
BIOCARTA_TID_PATHWAY,0.0018457196227777378,0.012855726571194069,0.45505986738722953,0.6980342834078421,1.8515938716769238,18,
BIOCARTA_NTHI_PATHWAY,0.0017073178659490378,0.01207008138936193,0.45505986738722953,0.6662059581673544,1.8515002579123572,23,
WP_LEUKOCYTEINTRINSIC_HIPPO_PATHWAY_FUNCTIONS,8.870031374925368e-4,0.007312158786665245,0.47727081536286214,0.6183721730931389,1.849095644501805,34,
PID_HIV_NEF_PATHWAY,0.0011759290157975402,0.009025977316350554,0.45505986738722953,0.6126993715533063,1.848735138497993,35,
"NABA_PROTEOGLYCANS",9.368294022432474e-4,0.007551298286630047,0.47727081536286214,0.6282176240733378,1.8467480047855211,31,
WP_PREIMPLANTATION_EMBRYO,6.778768363971984e-4,0.005917361554401744,0.47727081536286214,0.5721208264302727,1.8466854164825335,48,
WP_TLR4_SIGNALING_AND_TOLERANCE,0.00216005842285676,0.014538575041382704,0.4317076958033464,0.6416992596608037,1.8462114686221744,25,
WP_PHOTODYNAMIC_THERAPYINDUCED_AP1_SURVIVAL_SIGNALING,6.778768363971984e-4,0.005917361554401744,0.47727081536286214,0.5718126393941054,1.8456906537000104,48,
REACTOME_FCERI_MEDIATED_CA_2_MOBILIZATION,4.7322906069894547e-4,0.004504689963510438,0.49849310876659025,0.6236781162706261,1.8453065432216302,33,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_THE_AP_2_TFAP2_FAMILY_OF_TRANSCRIPTION_FACTORS,9.295784006778971e-4,0.007523187137470107,0.47727081536286214,0.6168511657903323,1.8445474321124815,34,
KEGG_VIRAL_MYOCARDITIS,2.3214897961268402e-4,0.0027622964895580677,0.5188480777437918,0.5478156782100614,1.8440560807100108,66,
WP_FOCAL_ADHESION_PI3KAKTMTORSIGNALING_PATHWAY,1.5892483064991808e-7,6.556057864757737e-6,0.6901324587967956,0.452651165931817,1.8407971811661499,282,
PID_GLYPICAN_1PATHWAY,0.0014909133468893432,0.010957116839822784,0.45505986738722953,0.6396524215773827,1.8381907120573857,27,
REACTOME_CASPASE_ACTIVATION_VIA_DEATH_RECEPTORS_IN_THE_PRESENCE_OF_LIGAND,0.0019501558147150657,0.013350552991833617,0.45505986738722953,0.7166421579802267,1.8357796634571306,16,
PID_SYNDECAN_1_PATHWAY,6.962253823447916e-4,0.006024911425572461,0.47727081536286214,0.5821911077139128,1.8352846091351382,43,
REACTOME_DAP12_SIGNALING,0.0013584928152767975,0.010209124577963602,0.45505986738722953,0.6312759100549983,1.8349260825891174,29,
PID_ANTHRAX_PATHWAY,0.002482260224089437,0.016300662767316506,0.4317076958033464,0.7041749693829186,1.831057337014195,17,
WP_LTF_DANGER_SIGNAL_RESPONSE_PATHWAY,0.0022118051266291397,0.014776338695243342,0.4317076958033464,0.6899603367790601,1.8301770581285774,18,
REACTOME_RUNX2_REGULATES_OSTEOBLAST_DIFFERENTIATION,0.0010860830887071933,0.008447782468193304,0.45505986738722953,0.6485296360171311,1.829964404848919,24,
BIOCARTA_HIVNEF_PATHWAY,4.5875249435637337e-4,0.004451680758341701,0.49849310876659025,0.5528268356390909,1.8277571418717449,56,
REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,8.925296367915557e-4,0.007312158786665245,0.47727081536286214,0.6190856522829521,1.827560653840373,32,
PID_TXA2PATHWAY,4.019094115619596e-4,0.00405766118036544,0.49849310876659025,0.5548465690817397,1.8274262685897693,55,
REACTOME_SIGNALING_BY_SCF_KIT,8.773587100977883e-4,0.007296097791558348,0.47727081536286214,0.5796195026957357,1.8274194494185065,42,
REACTOME_TRANSPORT_OF_BILE_SALTS_AND_ORGANIC_ACIDS_METAL_IONS_AND_AMINE_COMPOUNDS,3.801258431824358e-4,0.00394950424497957,0.49849310876659025,0.5230518174070915,1.8267920334181083,79,
WP_ADIPOGENESIS,2.210676936053065e-5,4.0917992547871083e-4,0.5756102610711286,0.48753900581570925,1.8224804057913297,122,
WP_PROXIMAL_TUBULE_TRANSPORT,7.077826191745885e-4,0.006098523516077596,0.47727081536286214,0.5577038264062338,1.8217270363789346,51,
WP_KYNURENINE_PATHWAY_AND_LINKS_TO_CELL_SENESCENCE,0.003020993067340898,0.018638781301279182,0.4317076958033464,0.6732086462821636,1.8206565436768185,19,
"NABA_ECM_REGULATORS",7.674469706486482e-6,1.667528798181139e-4,0.5933254763964051,0.4616225769538535,1.818750030898806,185,
PID_IL23_PATHWAY,0.0014654368150748961,0.010849659975313768,0.45505986738722953,0.621120075208234,1.8171830972639955,30,
REACTOME_INACTIVATION_OF_CSF3_G_CSF_SIGNALING,0.0029829268799564965,0.018518232400723717,0.4317076958033464,0.6314553184053496,1.8167389679998298,25,
REACTOME_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_IGF_TRANSPORT_AND_UPTAKE_BY_INSULIN_LIKE_GROWTH_FACTOR_BINDING_PROTEINS_IGFBPS,6.456414097791741e-5,0.0010162497465736765,0.5384340963099162,0.49639232314435405,1.8166307080328963,109,
REACTOME_ESR_MEDIATED_SIGNALING,9.107414840343739e-6,1.9367789644518226e-4,0.5933254763964051,0.46302432771199764,1.8165985923997727,176,
WP_TYPE_II_INTERFERON_SIGNALING_IFNG,8.796195936796207e-4,0.007296097791558348,0.47727081536286214,0.6139112621288516,1.8164088804941356,33,
REACTOME_KERATAN_SULFATE_KERATIN_METABOLISM,8.796195936796207e-4,0.007296097791558348,0.47727081536286214,0.6138963529884895,1.8163647681009858,33,
PID_TCPTP_PATHWAY,0.001496657491473212,0.01095904148518297,0.45505986738722953,0.5775036308559065,1.8155356479640206,41,
WP_CANCER_IMMUNOTHERAPY_BY_PD1_BLOCKADE,0.0023572502636619455,0.01560312343397427,0.4317076958033464,0.6561489275718009,1.8140055821648176,22,
REACTOME_COLLAGEN_DEGRADATION,4.789568044304011e-4,0.004537604986049155,0.49849310876659025,0.5462055648087691,1.8137851536903564,57,
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,8.298787516807993e-7,2.9103993414209088e-5,0.6594443980379349,0.45120648819973885,1.812734790435024,246,
WP_AGERAGE_PATHWAY,5.322809119968667e-4,0.004956270838315007,0.47727081536286214,0.5386908433778212,1.8112011835415462,63,
BIOCARTA_NFKB_PATHWAY,0.004591393432782512,0.026000553745417116,0.40701791892395395,0.6636084629083991,1.8108083632936094,20,
WP_HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA,2.440885387387853e-4,0.0028871774493422,0.5188480777437918,0.5283341247142538,1.8039889058754177,73,
WP_ID_SIGNALING_PATHWAY,0.002840762635396261,0.01802437656161154,0.4317076958033464,0.7040588921847138,1.8035458586355122,16,
WP_TGFBETA_RECEPTOR_SIGNALING,5.939770743950717e-4,0.005372670460252254,0.47727081536286214,0.5491055460245892,1.803534718946736,53,
WP_MALIGNANT_PLEURAL_MESOTHELIOMA,1.4405393736153767e-8,9.598794026190461e-7,0.7477396631498854,0.42879842384282896,1.8029859794539596,419,
WP_NUCLEAR_RECEPTORS_METAPATHWAY,3.546301270056228e-7,1.390011027224e-5,0.674962860011025,0.4427365917656655,1.8026010996118653,284,
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.0031578303030614465,0.019245435292133635,0.4317076958033464,0.6793701008933508,1.8020855784811007,18,
WP_TCELL_RECEPTOR_TCR_SIGNALING_PATHWAY,2.256914280240141e-4,0.0027178142446988205,0.5188480777437918,0.5103665619873561,1.8016263524399383,86,
KEGG_RIBOSOME,2.7265935497073143e-4,0.0030793562180027804,0.49849310876659025,0.5107907777730467,1.8000119717094794,85,
REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,0.0019955109668965123,0.013614424651283714,0.4317076958033464,0.5963497100470633,1.7994023088387907,35,
PID_INTEGRIN2_PATHWAY,0.0016710513099729965,0.0119589616818117,0.45505986738722953,0.6374926658932039,1.7988212444712268,24,
BIOCARTA_CTLA4_PATHWAY,0.0032804607089428777,0.019811604100232062,0.4317076958033464,0.6771354009376465,1.7961578513746066,18,
PID_INTEGRIN3_PATHWAY,0.0019153641880955575,0.013248487930806295,0.45505986738722953,0.5820315798017923,1.7955793470164743,39,
KEGG_PRION_DISEASES,0.0018136491394409044,0.012676519684413873,0.45505986738722953,0.6133376564561906,1.7944144243833091,30,
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,9.591383121050537e-4,0.00766926994359201,0.47727081536286214,0.5395198385953102,1.7896182456629635,58,
REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,8.80567367236699e-5,0.0012450561973705828,0.5384340963099162,0.4748093679513189,1.7881413044881627,130,
WP_MATRIX_METALLOPROTEINASES,0.00513693718089109,0.027828556706236556,0.40701791892395395,0.6519266643322572,1.782579218560649,21,
REACTOME_TNFS_BIND_THEIR_PHYSIOLOGICAL_RECEPTORS,0.003740633604783462,0.02218850616012505,0.4317076958033464,0.6410603433078452,1.7816162951122967,23,
PID_MYC_REPRESS_PATHWAY,6.624688434909328e-4,0.005859624859019357,0.47727081536286214,0.5332076612395061,1.7794060141493735,60,
WP_APOPTOSIS_MODULATION_BY_HSP70,0.004501017834157673,0.025593846204666777,0.40701791892395395,0.6576677096895014,1.7786269172622498,19,
WP_IL3_SIGNALING_PATHWAY,0.0013375608796705658,0.0100897516923074,0.45505986738722953,0.556277380156292,1.778357124900924,45,
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.0014872994794440434,0.010957116839822784,0.45505986738722953,0.5393926252374212,1.776372673261014,54,
WP_SMALL_CELL_LUNG_CANCER,2.716610738208218e-4,0.0030793562180027804,0.49849310876659025,0.49572550960316575,1.7762406011329765,94,
BIOCARTA_TNFR2_PATHWAY,0.004166469137203233,0.024071594812916944,0.40701791892395395,0.6932591880479937,1.7758808978112401,16,
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_GRANULOPOIESIS,0.0015023227065091346,0.010960376242013722,0.45505986738722953,0.5436246501589458,1.7757377230458997,51,
REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE,2.7203321227811065e-4,0.0030793562180027804,0.49849310876659025,0.4946057732454076,1.7752434802333352,97,
PID_IL1_PATHWAY,0.0015667038639290564,0.011347250086935448,0.45505986738722953,0.5995952645371472,1.7740514474857692,33,
PID_SYNDECAN_4_PATHWAY,0.0030814007527115036,0.0188948469468414,0.4317076958033464,0.6098526382360878,1.7726551807397337,29,
REACTOME_LAMININ_INTERACTIONS,0.002481059700378223,0.016300662767316506,0.4317076958033464,0.6057178661723915,1.772121546305308,30,
REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,7.897028706523158e-5,0.0011607470870838084,0.5384340963099162,0.47335243667294075,1.7694492760156895,122,
WP_APOPTOSISRELATED_NETWORK_DUE_TO_ALTERED_NOTCH3_IN_OVARIAN_CANCER,0.001061907999768556,0.008357299572981668,0.45505986738722953,0.5382706302710327,1.7679474864376568,53,
REACTOME_ROLE_OF_LAT2_NTAL_LAB_ON_CALCIUM_MOBILIZATION,0.004506770317179943,0.025593846204666777,0.40701791892395395,0.6657203066867667,1.7658783664525257,18,
REACTOME_SENESCENCE_ASSOCIATED_SECRETORY_PHENOTYPE_SASP,4.580990007746692e-4,0.004451680758341701,0.49849310876659025,0.5169989867557847,1.7652852481574821,73,
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.002815169887558028,0.01797931183779073,0.4317076958033464,0.6254743060223581,1.7649088840378921,24,
PID_AVB3_INTEGRIN_PATHWAY,6.391259768185573e-4,0.00567827923404576,0.47727081536286214,0.5149024689357886,1.7637491861117889,74,
BIOCARTA_TOLL_PATHWAY,0.002845278370934396,0.01802437656161154,0.4317076958033464,0.6248808076723911,1.763234202119813,24,
REACTOME_INTERLEUKIN_7_SIGNALING,0.0028753868572839215,0.018075151973932575,0.4317076958033464,0.6247951616027909,1.7629925335050278,24,
REACTOME_ECM_PROTEOGLYCANS,4.710945022371441e-4,0.004504689963510438,0.49849310876659025,0.51589704227277,1.761522675328547,73,
BIOCARTA_CASPASE_PATHWAY,0.0041184730493539394,0.02393263844668176,0.40701791892395395,0.6370945693531104,1.761327431335271,22,
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.002858292831431145,0.01802437656161154,0.4317076958033464,0.6019582846678625,1.7611223076145828,30,
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.0050306112521303105,0.027485575238454896,0.40701791892395395,0.6862536608927249,1.757935254870438,16,
BIOCARTA_NKCELLS_PATHWAY,0.008617007396532993,0.0433889112989155,0.3807304007227924,0.6438709676078889,1.7569500664840858,20,
BIOCARTA_IL1R_PATHWAY,0.0030036685087387618,0.018589267334268685,0.4317076958033464,0.6004906172391573,1.7568284189603578,30,
REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,3.0233167592627677e-6,7.554512752207841e-5,0.6272567397185284,0.436467691435386,1.7547788646175904,247,
PID_FGF_PATHWAY,0.002034106288123872,0.013830539013468096,0.4317076958033464,0.5371681315340622,1.754647649815405,51,
PID_IL8_CXCR2_PATHWAY,0.0017966727044383373,0.012601925390078022,0.45505986738722953,0.5930053582182355,1.7545535736109887,33,
KEGG_PATHWAYS_IN_CANCER,1.3398187278107303e-6,4.07284045397696e-5,0.6435518361507222,0.4266972279989002,1.7544577745932228,312,
REACTOME_PYROPTOSIS,0.004704308490572245,0.026415485035544712,0.40701791892395395,0.60940849372546,1.751277717752693,27,
"NABA_CORE_MATRISOME",4.122325735333952e-6,9.694740170508907e-5,0.610526878385931,0.4352059616991733,1.7503516027942077,257,
REACTOME_INTERLEUKIN_6_FAMILY_SIGNALING,0.004985505090164515,0.027454613430410096,0.40701791892395395,0.6323203914821809,1.7481286209064202,22,
PID_IL27_PATHWAY,0.004985505090164515,0.027454613430410096,0.40701791892395395,0.6322811637606436,1.748020170975537,22,
WP_NEURAL_CREST_DIFFERENTIATION,5.323832412263623e-4,0.004956270838315007,0.47727081536286214,0.49179861849378986,1.747238548418649,90,
REACTOME_RESPONSE_OF_EIF2AK4_GCN2_TO_AMINO_ACID_DEFICIENCY,5.648419513903828e-4,0.005155794798307649,0.47727081536286214,0.4820582520516534,1.744020306136139,99,
REACTOME_P75NTR_SIGNALS_VIA_NF_KB,0.005956479910946042,0.031500008841219944,0.40701791892395395,0.6805813494541544,1.7434048314676742,16,
REACTOME_NA_CL_DEPENDENT_NEUROTRANSMITTER_TRANSPORTERS,0.005956479910946042,0.031500008841219944,0.40701791892395395,0.6805660489153876,1.7433656369860278,16,
WP_TGFBETA_RECEPTOR_SIGNALING_IN_SKELETAL_DYSPLASIAS,0.0011721961177978205,0.009025977316350554,0.45505986738722953,0.5249158791826023,1.743088481588534,57,
WP_TNFRELATED_WEAK_INDUCER_OF_APOPTOSIS_TWEAK_SIGNALING_PATHWAY,0.004387924504433444,0.025205347943570273,0.40701791892395395,0.5542243828097512,1.742351164910723,41,
WP_PEPTIDE_GPCRS,0.0010920539076807398,0.008461301400983716,0.45505986738722953,0.5180435679311268,1.7422743495487423,64,
REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,2.275648036716115e-4,0.00272396432658414,0.5188480777437918,0.4749187989812465,1.7415938879313855,110,
REACTOME_GROWTH_HORMONE_RECEPTOR_SIGNALING,0.009717033495262298,0.047725675570096646,0.3807304007227924,0.6374506789323988,1.739430831757356,20,
BIOCARTA_EICOSANOID_PATHWAY,0.005728677036516279,0.03061931924063113,0.40701791892395395,0.6278492393929164,1.7357675630614446,22,
KEGG_SMALL_CELL_LUNG_CANCER,3.8329355854228945e-4,0.00394950424497957,0.49849310876659025,0.4942571254314687,1.7345569698918393,83,
WP_GALANIN_RECEPTOR_PATHWAY,0.006951519449067534,0.03581465819248969,0.40701791892395395,0.665866986176153,1.7314455689639427,17,
WP_EXTRACELLULAR_VESICLEMEDIATED_SIGNALING_IN_RECIPIENT_CELLS,0.005781232182237437,0.030817821686113696,0.40701791892395395,0.5946007188731143,1.7283225138299068,29,
WP_ONCOSTATIN_M_SIGNALING_PATHWAY,0.0016810746536213546,0.0119589616818117,0.45505986738722953,0.5139858307785121,1.7281373100613462,63,
BIOCARTA_IL2RB_PATHWAY,0.004636421038450897,0.026107621565812235,0.40701791892395395,0.5681542895988412,1.728066016680478,36,
REACTOME_RAC2_GTPASE_CYCLE,6.338924588081615e-4,0.0056569242194531915,0.47727081536286214,0.48924384594902603,1.72712691346972,87,
REACTOME_INFLAMMASOMES,0.01106151204669915,0.05295265360027307,0.3807304007227924,0.6319245531926883,1.724351526315374,20,
WP_EMBRYONIC_STEM_CELL_PLURIPOTENCY_PATHWAYS,3.8932202733233604e-4,0.0039910499109607174,0.49849310876659025,0.470702622970185,1.72261495468495,109,
PID_ALK1_PATHWAY,0.008844494024477944,0.0443111367291514,0.3807304007227924,0.5980513683076124,1.7206335808745215,25,
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,0.004403399370967796,0.025221763159210958,0.40701791892395395,0.5879724765630567,1.7202046572212826,30,
REACTOME_PEPTIDE_LIGAND_BINDING_RECEPTORS,1.3603848555255595e-4,0.0017890850830234169,0.5188480777437918,0.4429704900980328,1.7198456487652831,162,
WP_CYTOPLASMIC_RIBOSOMAL_PROTEINS,7.234593239475726e-4,0.006180321318680332,0.47727081536286214,0.4866758540676812,1.7180613975136858,87,
REACTOME_NONSENSE_MEDIATED_DECAY_NMD,2.640747938338042e-4,0.0030513613460911825,0.49849310876659025,0.46722947423511163,1.7177781980947615,111,
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,9.443199738995984e-4,0.007581106939057419,0.47727081536286214,0.4808086179351176,1.7173208290527862,92,
REACTOME_TRANSCRIPTIONAL_ACTIVITY_OF_SMAD2_SMAD3_SMAD4_HETEROTRIMER,0.0027423682606051657,0.01757049407996707,0.4317076958033464,0.5370069537861042,1.71675170778748,45,
REACTOME_INTERFERON_SIGNALING,7.256193572720797e-5,0.0010988735569597632,0.5384340963099162,0.43563307924789196,1.7159515439658966,186,
REACTOME_TCR_SIGNALING,3.511165173008125e-4,0.0037334144578953414,0.49849310876659025,0.4633855308265797,1.7158035440387296,113,
KEGG_ECM_RECEPTOR_INTERACTION,6.71908705599986e-4,0.005916940539622784,0.47727081536286214,0.48870627854545634,1.7156817816096535,81,
PID_EPHRINB_REV_PATHWAY,0.00680529007554346,0.03524294005443362,0.40701791892395395,0.5966235225687068,1.7145371154482236,27,
KEGG_FOCAL_ADHESION,3.949260091059433e-5,6.647276756323548e-4,0.557332238758646,0.43381668237740123,1.7130200905457982,196,
WP_SIGNAL_TRANSDUCTION_THROUGH_IL1R,0.003778523824299286,0.022346950073296665,0.4317076958033464,0.5799497340762232,1.7120301710989587,32,
PID_S1P_S1P3_PATHWAY,0.007254901850610105,0.037216437161369305,0.40701791892395395,0.5884171594401159,1.7103487969398383,29,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX3,5.335251689978476e-4,0.004956270838315007,0.47727081536286214,0.47678572984416207,1.709587506653391,95,
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,3.7861112619422184e-4,0.00394950424497957,0.49849310876659025,0.4599739872779398,1.7094172684303288,117,
SIG_BCR_SIGNALING_PATHWAY,0.0032310923978544326,0.019578584745660533,0.4317076958033464,0.5330896713395485,1.7042285900092158,45,
BIOCARTA_NFAT_PATHWAY,0.0026691410999393783,0.017267356177277725,0.4317076958033464,0.528838313128061,1.7034978178684252,47,
WP_NEPHROGENESIS,0.009614671833288471,0.04733923397720112,0.3807304007227924,0.664705097625542,1.7027355798553585,16,
WP_AMPLIFICATION_AND_EXPANSION_OF_ONCOGENIC_PATHWAYS_AS_METASTATIC_TRAITS,0.009781278344817752,0.04792346914532031,0.3807304007227924,0.6547000310780074,1.702408275743359,17,
REACTOME_COLLAGEN_FORMATION,8.899150527659743e-4,0.007312158786665245,0.47727081536286214,0.4809917409918041,1.697995361417699,87,
PID_LYMPH_ANGIOGENESIS_PATHWAY,0.009438075595876777,0.046815665300639395,0.3807304007227924,0.5901274089015094,1.6978358224040242,25,
WP_CARDIAC_PROGENITOR_DIFFERENTIATION,0.006129428194279168,0.03215938834741222,0.40701791892395395,0.5384676081267361,1.697676105438437,42,
WP_IL17_SIGNALING_PATHWAY,0.010711528952086748,0.05172064341840919,0.3807304007227924,0.5888423472664974,1.6939171346987143,28,
WP_MODULATORS_OF_TCR_SIGNALING_AND_T_CELL_ACTIVATION,0.005059875781766584,0.027485575238454896,0.40701791892395395,0.5075956754466027,1.6925899955615404,59,
WP_EBSTEINBARR_VIRUS_LMP1_SIGNALING,0.014371238173191685,0.06441279172244434,0.3807304007227924,0.6195008634988488,1.6904506307451581,20,
WP_TYPE_I_COLLAGEN_SYNTHESIS_IN_THE_CONTEXT_OF_OSTEOGENESIS_IMPERFECTA,0.005047624779315235,0.027485575238454896,0.40701791892395395,0.5722543684605325,1.6893132055800668,32,
WP_RANKLRANK_SIGNALING_PATHWAY,0.0029575066389324126,0.01841761922500278,0.4317076958033464,0.5142018773486213,1.6888937747212287,53,
REACTOME_RAC3_GTPASE_CYCLE,0.0014203405669997685,0.010554872838039173,0.45505986738722953,0.4726765711705512,1.6882753153687826,92,
BIOCARTA_AKT_PATHWAY,0.015108207239641316,0.06652270103974227,0.3807304007227924,0.6183414922028059,1.687287019434603,20,
REACTOME_REGULATION_OF_KIT_SIGNALING,0.011723669994313055,0.05527267999677311,0.3807304007227924,0.6579646795020644,1.6854690509797023,16,
REACTOME_REGULATION_OF_SIGNALING_BY_CBL,0.011513932108416862,0.05463033324445111,0.3807304007227924,0.6077843715667269,1.6802957323342291,22,
REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,9.13126526918939e-4,0.007450367050248812,0.47727081536286214,0.4622704336734098,1.675325955890669,100,
WP_ECTODERM_DIFFERENTIATION,6.170840056760612e-4,0.005556535708767777,0.47727081536286214,0.4407174736236411,1.674117063024858,134,
REACTOME_ACTIVATION_OF_SMO,0.012015741630463974,0.056251680373062024,0.3807304007227924,0.6305547732134801,1.6725988702714707,18,
PID_INTEGRIN_A9B1_PATHWAY,0.012011827126678363,0.056251680373062024,0.3807304007227924,0.6049295719986896,1.672403282716814,22,
WP_IL4_SIGNALING_PATHWAY,0.004841020153713878,0.026936565663699227,0.40701791892395395,0.5075971138708931,1.6716610497029432,54,
PID_NFKAPPAB_CANONICAL_PATHWAY,0.01226077470658752,0.05686609892916115,0.3807304007227924,0.6045022045429862,1.671221772060155,22,
WP_STING_PATHWAY_IN_KAWASAKILIKE_DISEASE_AND_COVID19,0.012756379732479211,0.058486245608316376,0.3807304007227924,0.6293812406865503,1.6694859778437972,18,
WP_P53_TRANSCRIPTIONAL_GENE_NETWORK,0.0035359002578811034,0.021226019866379356,0.4317076958033464,0.49456892554088755,1.6692519038101248,65,
